hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
472.14,1.5,367.741,2011.51,107.384,500000,100000,1,1.5,107.384,486.0065558573205,1.4971584974233618,395.6167746292754,1743.5467314989587,100.77368026720848,449435.3655490168,97075.54031197366,1.0085320046805135,1.5397242064551129,120.9509296205327
472.14,2.0,367.414,2011.51,108.76,500000,100000,1,2.0,108.76,498.6358881809255,2.1941746122051704,372.46747937336966,2228.4842851393864,101.27933892351486,542133.6816554618,105372.3389236572,0.9689754484647038,1.9264354387344576,112.7751256443071
472.14,2.5,367.215,2011.51,109.598,500000,100000,1,2.5,109.598,513.4082717907355,2.494839903325954,376.5877206026836,2072.389241378526,118.71913185922138,492022.6563539492,106110.13938888676,1.009730823118532,2.2524056337075544,118.49945797728378
472.14,3.0,367.081,2011.51,110.161,500000,100000,1,3.0,110.161,439.3428248759092,3.041264021541563,315.3795081018661,1882.6426129665904,96.80169916637146,505362.1154514303,96053.59312995335,1.0040165838535309,2.6789296194543653,121.43625482734788
472.14,3.5,366.985,2011.51,110.566,500000,100000,1,3.5,110.566,449.9620912464369,3.503145201389454,442.7488473656781,1769.1656043669052,105.44268461724737,510891.75167996617,102466.69817029111,1.0183109455091206,3.3229493644260875,110.80680893132148
472.14,4.0,366.912,2011.51,110.871,500000,100000,1,4.0,110.871,474.8742710306665,4.073079241647239,390.7834764746808,1888.9821868698111,101.21993630864436,514720.3526190876,95798.92215304376,0.9699234495984744,4.126117349680368,105.313122727511
472.14,4.5,366.856,2011.51,111.109,500000,100000,1,4.5,111.109,476.6866354604899,4.691551977488956,337.92626000649454,2378.236259545948,105.68249291038856,488814.64476300334,96632.17039494676,0.9852265085127248,4.646166501270975,92.2102950597373
472.14,5.0,366.81,2011.51,111.3,500000,100000,1,5.0,111.3,452.1197154272938,4.961553708713452,367.3816577064276,1877.648085598633,93.73640474025876,502201.3768191483,104557.79652692142,0.9914389491396824,5.050643682839428,123.8712372214648
474.16,0.5,369.998,2011.51,97.8802,500000,100000,1,0.5,97.8802,464.1135054586058,0.4964144195885268,376.3202863889326,2195.3816832309394,113.29313775290235,512493.3733641061,107087.7820070164,0.9560778974525118,0.5394230780045887,92.8998703695508
474.16,1.0,368.224,2011.51,105.347,500000,100000,1,1.0,105.347,491.5509515625971,1.0777481363862882,415.6210953742304,2009.3134387134824,84.83979026746388,497085.5179139284,101753.50268100704,0.9672738882623848,0.9837695800082142,88.35496635106983
474.16,1.5,367.587,2011.51,108.029,500000,100000,1,1.5,108.029,469.75210240566656,1.598361061422022,396.1060148971592,1998.508495215373,116.04017029801624,477880.9368073068,97444.94826018235,1.0050981719966767,1.4157604659541951,98.16153373727262
474.16,2.0,367.26,2011.51,109.407,500000,100000,1,2.0,109.407,486.9252159656877,2.174401023407573,356.0284743898784,1769.5630912659287,98.17530307356932,523228.269621328,105191.53162929878,0.9389371232623348,2.0461937672969226,111.59635896119356
474.16,2.5,367.061,2011.51,110.246,500000,100000,1,2.5,110.246,493.7916183834906,2.52422612604139,321.8433336943989,1951.4794418452204,100.34673177551808,546959.2760487155,104555.0279327885,0.954464320352814,2.645722670712252,117.5500654035948
474.16,3.0,366.927,2011.51,110.81,500000,100000,1,3.0,110.81,447.5707632648474,2.814457011233573,355.33312005554285,1970.912404590736,124.42503144865704,484092.5022306584,102079.80874010052,1.0632569626355672,3.011268633432639,108.50222696672616
474.16,3.5,366.83,2011.51,111.215,500000,100000,1,3.5,111.215,474.9043331800511,3.616296672518982,411.0563677231565,1997.0108993849565,128.29637149431937,524585.7265050305,98790.81272125542,0.9902367991313076,3.628499086304142,105.44569441686694
474.16,4.0,366.758,2011.51,111.52,500000,100000,1,4.0,111.52,498.7489631693896,4.20833334661667,369.5269498784603,1666.1016211813003,132.38138556045584,517123.3942079829,102001.7301155065,0.972858081093076,4.122373704498802,123.77250797227008
474.16,4.5,366.701,2011.51,111.759,500000,100000,1,4.5,111.759,476.1637640246298,4.375096839944187,333.65024959159234,2182.615757839993,118.283771331311,530641.1138987448,94992.1559238242,0.8606870959150816,4.5621220776411935,106.986305100278
474.16,5.0,366.656,2011.51,111.95,500000,100000,1,5.0,111.95,475.7738573593463,4.678382626607647,346.2730981095493,1928.131916317957,102.15159032161662,492456.5273579264,94529.36078468572,0.9516474363225648,5.276982130540889,123.400230219238
476.18,0.5,369.849,2011.51,98.5081,500000,100000,1,0.5,98.5081,500.67396091680166,0.5368245894407457,380.37991610465366,2018.819614175766,84.12801305691245,496306.46204615344,113821.68305693,0.990731855575,0.4677357290857029,101.808289540743
476.18,1.0,368.073,2011.51,105.986,500000,100000,1,1.0,105.986,536.6401370568371,1.0096096124729348,365.1089210214159,1924.8886261213129,109.22674769684876,528510.5863028686,98514.6470851508,1.0453624790214349,0.9398921297612116,102.61597715870424
476.18,1.5,367.435,2011.51,108.671,500000,100000,1,1.5,108.671,470.04631386046873,1.5444390757320654,402.72938609171104,1948.4740517194907,93.70207673875268,487370.8661049796,100650.35052533235,0.9798389901121048,1.612986875317461,97.7088422028392
476.18,2.0,367.107,2011.51,110.051,500000,100000,1,2.0,110.051,486.979417729231,2.003322323851696,338.7392176265426,2166.299311186413,119.51539823898536,510935.8856756557,102146.32083126284,1.046027191153465,2.0801624201537323,120.5160449126788
476.18,2.5,366.908,2011.51,110.89,500000,100000,1,2.5,110.89,497.7976747251464,2.433943625262452,328.77044642640413,1907.1456339519848,111.04878867321833,498792.3169900799,95047.21940026068,1.0147194834227111,2.4495722719702657,104.9233878376848
476.18,3.0,366.773,2011.51,111.455,500000,100000,1,3.0,111.455,475.9212643343344,3.0032439945890346,369.10897560217865,1844.7845837864943,112.77205858902764,479764.53631138615,98024.26277466584,1.112194995251681,3.39816485119662,118.6416254631132
476.18,3.5,366.677,2011.51,111.861,500000,100000,1,3.5,111.861,464.19051094342615,3.303185254541726,351.8467603781274,2140.906590558607,105.4739633250837,524912.3081214045,106024.2284440085,0.9749077017284624,3.603229816397703,97.2558848960532
476.18,4.0,366.604,2011.51,112.167,500000,100000,1,4.0,112.167,432.0614829406918,4.101327290981801,322.2774965011641,1695.7874069459433,109.60021608605176,507816.10926393664,97094.1030922804,0.941942749100364,3.9767985843630473,104.9178439918112
476.18,4.5,366.548,2011.51,112.405,500000,100000,1,4.5,112.405,454.323906925323,4.559234734704464,392.3329856347812,1993.8954663576733,136.31620092561425,486968.3026278576,93618.06247151978,1.0186894468217425,4.490511417632338,119.7940388148335
476.18,5.0,366.502,2011.51,112.597,500000,100000,1,5.0,112.597,498.2193296360503,5.308182085517071,358.5293801660617,2136.8340638001227,127.90438008120248,496619.63942711457,105198.3931454876,1.016965911572134,5.078027580698163,109.46172749629103
478.201,0.5,369.707,2011.51,99.104,500000,100000,1,0.5,99.104,470.292155697344,0.5239877014255833,358.22820528886854,1724.4828500017052,97.98134053211022,515140.4477401018,99161.85737671242,1.0108275795642945,0.5200162743861751,85.56475180840626
478.201,1.0,367.922,2011.51,106.622,500000,100000,1,1.0,106.622,452.4137064283354,0.9764505094867998,352.57883645414046,2018.0634743946848,104.89084581269996,531179.6932494371,98552.3693377152,1.024374080422824,1.0294268180691142,86.26874406365513
478.201,1.5,367.283,2011.51,109.311,500000,100000,1,1.5,109.311,472.82475219329234,1.450373259677526,420.6817056607425,1743.11693610598,118.27418410459292,497180.2878302258,100074.27687830573,0.9759535387967896,1.5028817436833348,115.50991356785632
478.201,2.0,366.963,2011.51,110.658,500000,100000,1,2.0,110.658,472.057429211082,1.959640666301309,377.3795122647469,1980.6436702279125,138.81012581067182,497398.48171588907,102170.66503406072,1.049326056676257,2.025593128153534,113.59526910731792
478.201,2.5,366.763,2011.51,111.498,500000,100000,1,2.5,111.498,501.442930653685,2.566956756419059,370.9071199652208,2221.2397936407933,117.850680734568,523045.4718399053,110313.11152381558,1.0207956006679455,2.5806583579637623,114.45492309848056
478.201,3.0,366.629,2011.51,112.063,500000,100000,1,3.0,112.063,451.0910594772423,2.960849476597248,403.9442425105648,1996.605182315136,119.48166728477663,500092.9617487143,105496.97134413868,1.0010483281290157,2.966623711931459,113.97592354871108
478.201,3.5,366.532,2011.51,112.469,500000,100000,1,3.5,112.469,504.3133278103591,3.5726795085170586,354.5461227392871,2002.427057763244,121.66408971986336,475762.07056337065,98812.11933001032,1.0710619141442346,3.1661260751835463,120.10412160543814
478.201,4.0,366.46,2011.51,112.775,500000,100000,1,4.0,112.775,448.00811152455856,3.5625238170047915,407.1216042380438,1992.4607754370552,90.20513971574807,522213.61074183625,103076.8162307943,0.9313958520117624,4.0866666012459225,106.90832471913356
478.201,4.5,366.403,2011.51,113.013,500000,100000,1,4.5,113.013,463.7316841488488,4.882442116994694,397.2488794580759,1861.556587694708,97.5573023595768,496080.5421266473,103470.0295279916,1.035269717398203,4.627802815717674,107.90193974949412
478.201,5.0,366.358,2011.51,113.205,500000,100000,1,5.0,113.205,484.867117454127,5.042456668145922,411.68127318440514,2099.855249607557,97.257485020706,522929.0408570469,93643.18716143802,1.0879316108061563,4.965027576344204,116.52264892014162
480.221,0.5,369.56,2011.51,99.7242,500000,100000,1,0.5,99.7242,475.2106533052069,0.4392219709007093,339.0678640774311,2106.280901966464,99.91689896932417,526952.0883812879,99809.95167496726,0.9913298010256676,0.4945693386095189,95.12258086681386
480.221,1.0,367.771,2011.51,107.255,500000,100000,1,1.0,107.255,509.84401533334426,0.9901853191127116,386.0957309630137,2013.5231889688844,97.32971675272826,475605.62942507374,99479.70892460409,0.9807190016131208,0.9940767283247244,114.3962116994798
480.221,1.5,367.14,2011.51,109.912,500000,100000,1,1.5,109.912,506.2537382476417,1.6985913160167816,398.8988759219267,2091.841525148476,116.12868695571768,495464.58606895,110413.56303449709,0.9363698694747472,1.6079712718021049,107.84835897041344
480.221,2.0,366.812,2011.51,111.294,500000,100000,1,2.0,111.294,508.8736502288665,1.857351684337884,412.53864872368496,2018.4327814892424,110.11872113560044,478692.1022494581,96490.73291324756,0.9572163766243617,2.086674500863208,108.39128941139272
480.221,2.5,366.612,2011.51,112.135,500000,100000,1,2.5,112.135,472.30961593800095,2.4430421877482926,434.9076692015925,1898.881965732357,105.95227975346538,558805.0855946988,102341.95434071122,1.0745006493627391,2.32797457782814,105.15890526842516
480.221,3.0,366.477,2011.51,112.7,500000,100000,1,3.0,112.7,501.7087421062879,2.9388509132151097,309.02988424337826,1788.9679475986563,121.42547026901202,445518.2481848999,103526.52756907286,1.0418038814787776,3.056422268905488,70.94295941049911
480.221,3.5,366.381,2011.51,113.107,500000,100000,1,3.5,113.107,512.9535590833492,3.817258763615281,361.5923883591405,2215.0810400839987,130.24873046932836,531351.7347864703,102043.65603109056,0.9663832075970848,3.6038472686899214,84.86389800266052
480.221,4.0,366.308,2011.51,113.413,500000,100000,1,4.0,113.413,426.2097648705628,4.229895412165706,388.0309243890969,1582.2546929036637,99.26621268339892,457074.25447413215,95373.80087025288,0.9964816404331014,3.8490366382990087,128.29428329395034
480.221,4.5,366.251,2011.51,113.651,500000,100000,1,4.5,113.651,448.2693725563566,4.521443264809564,315.54590756337,2005.548154504345,96.99831776869236,477718.9661325199,96720.06224014612,0.9612696517058092,5.023001565438989,118.93776477204776
480.221,5.0,366.206,2011.51,113.843,500000,100000,1,5.0,113.843,487.7002225851367,4.821043521531313,336.9362631240305,1723.3044600659114,111.4196835259684,449637.7250014135,103302.29546081046,0.9566368966449385,5.031692557237449,112.58255998994936
482.241,0.5,369.413,2011.51,100.342,500000,100000,1,0.5,100.342,453.6015451468466,0.5031692650285529,407.7983510053692,2033.8232333756253,116.54930187486517,492420.5544293447,101524.45834528437,1.0536583571729297,0.4704547983792751,89.91542376031123
482.241,1.0,367.63,2011.51,107.85,500000,100000,1,1.0,107.85,469.61650958874105,1.0383525109246354,386.1370178356037,1892.668872590505,64.78006523595906,508489.8450824263,93985.40329762256,0.9709571748393462,0.988504692863959,108.3072756522433
482.241,1.5,366.99,2011.51,110.543,500000,100000,1,1.5,110.543,504.5681579271858,1.6045443397905803,449.0373921236351,1952.1394827506688,100.34920350936429,485507.6620668882,95277.24781297467,0.9578457675939565,1.511835206712204,126.07413481590362
482.241,2.0,366.661,2011.51,111.927,500000,100000,1,2.0,111.927,473.91880114465584,2.011268520016037,350.86977634474755,2061.620786711785,128.9389134661022,492547.9934904,96624.41825515244,0.9245422061475428,2.1018879486500213,100.2984367274204
482.241,2.5,366.461,2011.51,112.768,500000,100000,1,2.5,112.768,500.46165248709485,2.4196598007646606,384.790771683911,1729.1261764282474,128.09308396689164,506739.73810639646,99499.53968976375,1.0025672310751572,2.5256022873270485,128.05666715635007
482.241,3.0,366.327,2011.51,113.335,500000,100000,1,3.0,113.335,515.9854867014785,3.245742177470463,376.0651501286619,1919.624973559424,118.36793617469168,474883.2544066325,92257.91860707333,1.0635549371725883,2.7968417071899165,96.34598895793964
482.241,3.5,366.23,2011.51,113.741,500000,100000,1,3.5,113.741,489.31879159948033,3.652598856449701,375.6243026997213,1598.034813611643,150.83624427022977,500721.5555521968,90684.94219355757,0.9628003701668112,3.0733965087947928,108.23394388249586
482.241,4.0,366.157,2011.51,114.048,500000,100000,1,4.0,114.048,481.7637177751994,4.176796632093933,315.1218745502722,2025.7848447726583,92.43968471164084,492518.1103961629,104210.50519998877,1.0049303922330295,4.285431877848982,129.46419461932783
482.241,4.5,366.1,2011.51,114.287,500000,100000,1,4.5,114.287,465.086188003144,4.559890019670941,437.880913462453,1912.2061448161849,106.51143436191214,473493.3795383273,108565.8232575107,1.0235808442890335,4.304385095654029,116.02791640287798
482.241,5.0,366.055,2011.51,114.479,500000,100000,1,5.0,114.479,520.8075232815706,4.961061172854198,365.59994413770914,1929.6901281207536,127.8696350612796,495027.6089577085,92077.20293061614,0.9956368523801772,4.71242623813858,117.3079930480536
484.261,0.5,369.267,2011.51,100.957,500000,100000,1,0.5,100.957,501.2862255319001,0.4978363459829849,374.1839573154348,2198.6010000873225,75.17199191452465,508173.2983394111,101788.95534494249,0.8682100614030995,0.5238440604300478,96.35805482202689
484.261,1.0,367.481,2011.51,108.475,500000,100000,1,1.0,108.475,501.9006583413496,1.0842935076110762,387.707263687966,1863.7509810054207,90.37112663797656,490041.9343608556,102789.35021019012,1.0081490508737152,1.0186518031534972,99.09752706601974
484.261,1.5,366.841,2011.51,111.172,500000,100000,1,1.5,111.172,502.5035831407576,1.328875344568457,331.77166379118347,2154.3199548870816,116.14135526931749,554464.9480959557,98503.5050236789,1.0094980145895738,1.5163339983460231,107.92487381387966
484.261,2.0,366.512,2011.51,112.557,500000,100000,1,2.0,112.557,489.3577574106013,1.852438725361706,370.0647337033824,2043.0905944916567,108.98019953544936,479697.5144940855,107068.70347433396,0.9721045478499774,1.9240116050543736,107.73122311133366
484.261,2.5,366.311,2011.51,113.4,500000,100000,1,2.5,113.4,475.4174019499895,2.4020197826144143,336.30106243648487,1883.5800805449053,132.90241244433554,519171.2531203859,106504.06876451804,1.1024219948079796,2.605115752724621,89.37997896018234
484.261,3.0,366.177,2011.51,113.966,500000,100000,1,3.0,113.966,449.1296104261294,2.841098896908776,354.3571652452936,2465.639941158529,90.32161647659282,518285.58407474175,100832.06542699585,1.0688308811021845,2.9140046948969567,131.80106730619468
484.261,3.5,366.08,2011.51,114.374,500000,100000,1,3.5,114.374,510.59778693408174,3.351420899385644,359.3594195462344,2514.4400945456623,139.67711950250424,477548.83347924566,96423.46197885844,0.9703688497945272,3.394997113088744,123.18344886621487
484.261,4.0,366.007,2011.51,114.681,500000,100000,1,4.0,114.681,488.9433063384123,4.054184268541488,435.9948739345814,2051.7449080732404,78.07457170599093,497531.9192139012,104253.9930601356,0.9922003592775098,3.895362092224139,128.27313695955868
484.261,4.5,365.95,2011.51,114.92,500000,100000,1,4.5,114.92,512.9811996702599,4.254273020312461,418.9278492512906,2172.038184319305,111.55398141532608,529355.3303523058,93285.63463497984,0.9837164609608956,4.392526794940374,104.96570931584476
484.261,5.0,365.904,2011.51,115.112,500000,100000,1,5.0,115.112,495.3746447122397,4.622612094382511,397.34147498216544,2148.1825844560085,137.05212566481856,488769.8893820393,98593.84268111024,1.0000100014729416,4.897837854714779,131.15643929834735
486.281,0.5,369.122,2011.51,101.569,500000,100000,1,0.5,101.569,481.70503649355567,0.5057633416802835,402.3990126545668,1860.444115096116,86.30813654499023,539582.570853749,102434.187411293,1.0808727709752268,0.4788206570147627,111.902599032217
486.281,1.0,367.333,2011.51,109.098,500000,100000,1,1.0,109.098,529.2320562387561,0.9997759101811604,330.4556313471656,2192.013192273703,105.15183728585012,510606.181554424,102635.97895043236,1.0477429646974974,1.0154558549799388,105.75594830947044
486.281,1.5,366.692,2011.51,111.798,500000,100000,1,1.5,111.798,463.4265752036538,1.4915802174606527,410.0524697104568,2163.9096191143344,121.0133943572259,507879.174339891,95141.65298348674,0.9837123397017032,1.4537007914288789,102.24406637724076
486.281,2.0,366.362,2011.51,113.184,500000,100000,1,2.0,113.184,493.5375723277354,1.9961348231172675,383.12191427725753,2406.3313748779674,79.06283628960469,496285.355184649,95490.17435413932,1.0124112929530027,1.8235860535955688,121.6583783660966
486.281,2.5,366.162,2011.51,114.028,500000,100000,1,2.5,114.028,504.7719838168748,2.558173009602397,371.60940486218647,1769.046189366311,125.01076430294832,437486.0926189369,107143.57485684544,0.9417729756179132,2.471210020876483,109.45978803588208
486.281,3.0,366.027,2011.51,114.596,500000,100000,1,3.0,114.596,466.6887469011627,3.007300206474413,363.5343351075255,1969.306167446667,118.70764772060038,537904.466806474,106882.97046304811,0.9799755661886072,2.917505882337504,117.30952915737473
486.281,3.5,365.93,2011.51,115.003,500000,100000,1,3.5,115.003,503.153084187974,3.621455706919389,354.6016754208962,1692.6451612003252,90.44589314365756,492197.9677589123,95613.02536107993,0.9636128376604332,3.846090845833558,114.03655222844203
486.281,4.0,365.857,2011.51,115.31,500000,100000,1,4.0,115.31,518.986986501061,3.808217181998802,356.0371191878807,1905.6048887731624,132.4266853696807,539236.856242825,105550.02147602804,1.0055695742834565,3.879584970781767,115.38133204485538
486.281,4.5,365.8,2011.51,115.55,500000,100000,1,4.5,115.55,455.4474583169901,4.5734840909811805,373.04367404514585,1831.4349456954408,104.78832360369086,492725.0374422761,98008.0147386351,0.9837723509454114,4.37683759499892,115.9521123605403
486.281,5.0,365.754,2011.51,115.742,500000,100000,1,5.0,115.742,501.1804247303932,4.745490582019296,369.33088329954273,2018.0641172140624,113.8620101304943,488830.61495431286,98248.15914706384,1.006301185141292,5.112561698306768,94.60432217440491
488.302,0.5,368.977,2011.51,102.179,500000,100000,1,0.5,102.179,487.6795583011795,0.5079539831852471,384.8345105781633,2217.3141100416133,100.59971246051612,460479.53839747095,99388.20668556423,0.9981104979957046,0.5315228305629729,99.08495462216784
488.302,1.0,367.186,2011.51,109.718,500000,100000,1,1.0,109.718,463.0044510758684,1.027138733695628,335.75091865171174,1818.0655538313963,143.60339783426542,485096.6783895805,98164.42975148438,0.9763141854631214,1.0015893365088089,108.48978014045171
488.302,1.5,366.544,2011.51,112.421,500000,100000,1,1.5,112.421,469.57397136965614,1.4212744413182403,321.4089841441861,2089.4624028768912,152.72656155830248,488180.9799262309,96893.99456280496,0.981925089400499,1.4217541572944157,104.75550144674438
488.302,2.0,366.214,2011.51,113.809,500000,100000,1,2.0,113.809,483.6522373259196,2.003028363655297,359.5384056091637,2016.6077455480388,149.2215184561424,524547.3615075598,100904.1284435658,0.9478281746892578,1.795236745066894,121.3550759239611
488.302,2.5,366.013,2011.51,114.654,500000,100000,1,2.5,114.654,445.1104599291722,2.388441879035543,331.77412855160344,2155.9104643729474,112.94325384949856,505189.2561151448,98633.60984076252,1.0543818548607875,2.4513234599948,144.93957090701147
488.302,3.0,365.878,2011.51,115.222,500000,100000,1,3.0,115.222,462.8548349506676,2.8709996287316546,311.9839342900268,2178.961396981505,110.77176953010242,452866.9385629255,96546.02291968926,1.054542880027664,2.8276428866034187,109.13238607202452
488.302,3.5,365.781,2011.51,115.63,500000,100000,1,3.5,115.63,503.5964651714304,3.4972234642706352,357.31172782726645,2118.402843273413,106.4277014272281,518750.07061396935,96021.46794471524,0.9923015500509186,3.247706024481872,124.09830781588116
488.302,4.0,365.708,2011.51,115.938,500000,100000,1,4.0,115.938,479.6108571323115,3.974289793122974,253.9725784487385,1787.0385249432436,108.14205894383478,496168.08984422736,103368.00683266716,0.9205890160325204,3.984623318083638,121.75125578041032
488.302,4.5,365.651,2011.51,116.178,500000,100000,1,4.5,116.178,445.6434082788766,4.228743971019656,399.290927998891,2112.4082444303303,106.66928425869828,508615.5988387425,98577.4558471061,0.9432937787952124,4.909909234476901,105.16878332165255
488.302,5.0,365.605,2011.51,116.37,500000,100000,1,5.0,116.37,472.4476929926452,5.369028718641442,323.9936433404415,2298.257926994964,75.67009328599653,495695.4058262731,98447.27563194543,1.0059602240200451,4.928057334574385,118.73219875250024
490.322,0.5,368.833,2011.51,102.787,500000,100000,1,0.5,102.787,497.55995133295295,0.463094237992265,369.0991921643038,2180.331403763611,90.0753421769424,513498.94961406896,100756.9347620922,0.9341950243758362,0.5116172722862539,108.61752015529127
490.322,1.0,367.039,2011.51,110.335,500000,100000,1,1.0,110.335,525.6728041205101,1.0873529572276757,353.82748020156106,1825.720559382671,109.30213500814256,478737.75668273465,95954.44010289085,0.9811306653322974,1.0403480472247273,96.63599073861748
490.322,1.5,366.396,2011.51,113.042,500000,100000,1,1.5,113.042,462.9909077726495,1.570070551322741,344.97422263012726,1932.623150881834,126.13947699801837,499812.12964028696,94811.12741943033,1.0099373916378591,1.4767806852877714,88.5696596450528
490.322,2.0,366.066,2011.51,114.432,500000,100000,1,2.0,114.432,510.43877173215,1.8821563287069325,340.94368091690035,1725.8326799188485,104.17713669010816,536711.6057156097,97702.49087487235,1.0456506043816092,2.1477870858264825,120.32496346507996
490.322,2.5,365.865,2011.51,115.278,500000,100000,1,2.5,115.278,507.99803339712986,2.6273280637542262,393.4225019145755,1840.4523970702417,147.71477995647075,484712.2698976999,94360.41124767697,0.993280977568496,2.4730326359864936,115.329658654522
490.322,3.0,365.73,2011.51,115.846,500000,100000,1,3.0,115.846,446.2367876271724,3.0485178546390586,359.3170555662461,2011.9942142955056,119.12758052323872,543879.3557418727,101646.7128357912,1.0314103862840345,3.1853044951384963,140.3211867306
490.322,3.5,365.633,2011.51,116.255,500000,100000,1,3.5,116.255,474.2116135512949,3.5361384844005204,372.8618364668679,2134.050256432912,105.68153830230968,530155.3198078475,103177.9255243789,0.9652347403628234,3.400544667182269,130.91260733349398
490.322,4.0,365.559,2011.51,116.563,500000,100000,1,4.0,116.563,499.65719327539273,3.976293153194227,374.6860953556187,1798.2832628783235,123.08703212657126,494031.4768803676,101601.73409565224,1.0275309347796826,4.203781780648889,133.99268256401754
490.322,4.5,365.502,2011.51,116.803,500000,100000,1,4.5,116.803,434.7672402546268,4.75021365300746,418.6626926590811,1676.748057580125,104.30242867381878,560348.1732640609,105386.41474525051,0.90853875563029,4.6226764468131964,124.43521244962092
490.322,5.0,365.457,2011.51,116.996,500000,100000,1,5.0,116.996,517.0888088732879,4.739019754937754,451.9988837972351,2285.940576205672,96.68792406842807,467245.7623956416,107739.96804347094,0.9496263178581424,4.782066538678661,80.87147746675214
492.342,0.5,368.689,2011.51,103.392,500000,100000,1,0.5,103.392,490.6133783384847,0.513995294048269,350.12411287119613,2453.490645480772,112.1235769908106,505001.4782148216,100254.6233368788,1.0019662184816225,0.4774740946430612,96.96319953036736
492.342,1.0,366.893,2011.51,110.95,500000,100000,1,1.0,110.95,490.2076694613259,0.9848369611166649,340.60663855566605,2447.549874586759,120.97644023150406,516346.4532649902,99420.80341930254,1.0058609504175913,0.9994330845270044,134.00614837346484
492.342,1.5,366.249,2011.51,113.66,500000,100000,1,1.5,113.66,508.1984592055429,1.6036603496135005,338.7109709941538,1805.7059801406208,121.40072626387382,530370.073597652,95126.75889653096,0.9571970301535482,1.5272842939445632,135.96983093611533
492.342,2.0,365.919,2011.51,115.052,500000,100000,1,2.0,115.052,435.3769458228688,2.068834703703802,329.77472553745736,1721.9019756905325,100.91628089726974,497627.92549961945,109371.09453021886,0.914448321039222,1.951851110510035,118.0431442057653
492.342,2.5,365.717,2011.51,115.899,500000,100000,1,2.5,115.899,504.4753740234746,2.568609814440041,381.8965674446045,1845.998925368657,126.40712199304087,523755.1757698608,102353.09857049056,0.9374570053185738,2.5916400903678176,110.04262929365296
492.342,3.0,365.582,2011.51,116.468,500000,100000,1,3.0,116.468,513.4668953230897,3.094385727044286,354.2751229482065,2118.978093977986,139.6292917114442,549269.1826269752,102132.3905095051,1.0734461301161198,2.96359621163684,96.12714277809484
492.342,3.5,365.485,2011.51,116.877,500000,100000,1,3.5,116.877,513.2942070422362,3.431252319115739,335.22038618838,2144.8927518520964,128.32358266119977,470411.3687152239,95262.40924241512,0.9711625307065532,3.3474588114878823,104.68168587409946
492.342,4.0,365.411,2011.51,117.185,500000,100000,1,4.0,117.185,507.6806035517207,4.008216172818951,303.80456164880843,1926.0918782661304,99.78997362784156,480310.2179768645,97940.43152673104,1.0181897028958005,3.721012653939848,127.1527308122226
492.342,4.5,365.354,2011.51,117.426,500000,100000,1,4.5,117.426,503.0489870356064,4.561765647185989,328.3445679518795,2002.710056909703,86.4997013690564,502935.25592378847,104915.44406909026,0.9451603749263122,4.354865357452373,123.68455720445546
492.342,5.0,365.308,2011.51,117.619,500000,100000,1,5.0,117.619,463.53308282256,5.1413000542711496,354.2318217555493,2028.169907380497,112.89817615859464,521664.1981997957,100844.71921332076,1.0675830768871557,5.048226307807825,125.01994738555314
494.362,0.5,368.546,2011.51,103.995,500000,100000,1,0.5,103.995,466.82402557905874,0.5219826823177244,363.336852699512,2125.4812985883973,111.98228797992913,514291.8489468956,95153.49892459654,0.9867871892501748,0.4611087238593589,109.35134572978755
494.362,1.0,366.748,2011.51,111.563,500000,100000,1,1.0,111.563,505.3995340322113,1.0382146290710217,375.7189924543149,1903.767218563915,120.3366311396046,532964.7522799345,94265.62397452978,1.0174424289264323,1.0144264094472957,107.79644914673156
494.362,1.5,366.103,2011.51,114.276,500000,100000,1,1.5,114.276,555.9640532958117,1.561811427259173,413.6499659215006,1888.3545234637104,113.87305056282852,496873.4557550175,104354.00143068528,1.037217681705425,1.480435302929791,97.23997241221754
494.362,2.0,365.772,2011.51,115.669,500000,100000,1,2.0,115.669,472.3443805158288,2.12556775257411,370.3831309745954,1844.8876614111389,101.49505782327724,468130.3616008296,98309.0093666825,1.041919415825517,2.000148391073745,132.57160397909718
494.362,2.5,365.57,2011.51,116.517,500000,100000,1,2.5,116.517,497.0704012735225,2.505602891491536,341.2527025164111,2457.4885954268,145.7802355032553,497787.1923165432,96336.9841334235,0.95655975632371,2.3452097580662783,111.48293479392636
494.362,3.0,365.435,2011.51,117.087,500000,100000,1,3.0,117.087,531.4459378127474,2.9200948368667534,369.9237228711687,1916.1103525355315,111.52518044333262,505208.58709778567,102353.34044534931,0.9166646951074692,2.9509927433297705,114.46955891317656
